Order ID,Order Date,Month,Customer ID,Region,Channel,Category,Product,Quantity,Unit Price,Unit Cost,Discount,Revenue,Cost,Profit,Rating,Returned
ORD-01596,2024-03-11,2024-03,CUS-0182,Wales,Store,Sports,Fitness Tracker,4,57.19,27,0.15,194.45,108,86.45,3.6,No
ORD-00006,2024-03-11,2024-03,CUS-0227,North West,Store,Fashion,Winter Jacket,3,90.87,46,0,272.61,138,134.61,4.3,No
ORD-00094,2024-03-12,2024-03,CUS-0439,North East,Marketplace,Home,Air Fryer,1,119.75,69,0,119.75,69,50.75,5,No
ORD-01238,2024-03-12,2024-03,CUS-0170,Midlands,Marketplace,Sports,Fitness Tracker,2,54.95,27,0.2,87.92,54,33.92,4.1,No
ORD-01770,2024-03-13,2024-03,CUS-0523,North East,Marketplace,Electronics,Wireless Headphones,5,91.83,48,0,459.15,240,219.15,4.4,No
ORD-00943,2024-03-13,2024-03,CUS-0521,South West,Store,Sports,Running Shoes,3,79.35,38,0.05,226.15,114,112.15,4.3,No
ORD-00563,2024-03-13,2024-03,CUS-0371,Scotland,Store,Books,Data Analytics Handbook,1,39.37,14,0.05,37.4,14,23.4,3.6,No
ORD-00525,2024-03-13,2024-03,CUS-0478,Midlands,Marketplace,Electronics,Wireless Headphones,4,91.64,48,0.1,329.9,192,137.9,3.8,No
ORD-00979,2024-03-15,2024-03,CUS-0424,South West,Marketplace,Electronics,Smart Watch,5,159.17,92,0.1,716.27,460,256.27,4.7,No
ORD-00287,2024-03-15,2024-03,CUS-0217,London,Marketplace,Fashion,Winter Jacket,1,91.63,46,0.05,87.05,46,41.05,4.2,No
ORD-00702,2024-03-16,2024-03,CUS-0184,South East,Store,Home,Desk Lamp,1,33.51,17,0.1,30.16,17,13.16,4.9,Yes
ORD-01136,2024-03-16,2024-03,CUS-0178,North East,Store,Books,Business Intelligence Guide,3,35.51,12,0.15,90.55,36,54.55,4.8,No
ORD-00023,2024-03-17,2024-03,CUS-0364,London,Marketplace,Home,Air Fryer,3,120.06,69,0.1,324.16,207,117.16,5,No
ORD-01456,2024-03-18,2024-03,CUS-0548,North East,Marketplace,Fashion,Classic Trainers,4,69.94,32,0.05,265.77,128,137.77,4.6,No
ORD-00561,2024-03-19,2024-03,CUS-0365,North West,Store,Home,Air Fryer,2,115.12,69,0.1,207.22,138,69.22,4.1,No
ORD-01354,2024-03-19,2024-03,CUS-0405,South East,Store,Books,Data Analytics Handbook,5,38.46,14,0.05,182.69,70,112.69,5,No
ORD-00301,2024-03-19,2024-03,CUS-0112,Wales,Marketplace,Fashion,Backpack,2,50.04,21,0.1,90.07,42,48.07,3.2,No
ORD-00852,2024-03-20,2024-03,CUS-0032,Midlands,Store,Home,Coffee Maker,1,76.53,41,0.15,65.05,41,24.05,5,No
ORD-00052,2024-03-21,2024-03,CUS-0197,North West,Marketplace,Sports,Running Shoes,4,80.07,38,0,320.28,152,168.28,4.1,No
ORD-00967,2024-03-21,2024-03,CUS-0343,Wales,Store,Sports,Fitness Tracker,2,55.51,27,0,111.02,54,57.02,4.7,No
ORD-00760,2024-03-21,2024-03,CUS-0526,South East,Store,Home,Coffee Maker,3,74.84,41,0.2,179.62,123,56.62,4.6,No
ORD-01154,2024-03-22,2024-03,CUS-0341,South West,Online,Sports,Fitness Tracker,2,53.4,27,0.15,90.78,54,36.78,3.6,No
ORD-01256,2024-03-23,2024-03,CUS-0436,London,Marketplace,Fashion,Winter Jacket,1,92.38,46,0,92.38,46,46.38,4.7,No
ORD-01097,2024-03-23,2024-03,CUS-0373,Scotland,Online,Electronics,Bluetooth Speaker,4,66.37,34,0.1,238.93,136,102.93,4.8,No
ORD-00554,2024-03-24,2024-03,CUS-0611,Wales,Marketplace,Books,Business Intelligence Guide,5,34.41,12,0.1,154.85,60,94.85,3.5,Yes
ORD-01140,2024-03-25,2024-03,CUS-0249,North West,Marketplace,Electronics,Smart Watch,2,155.55,92,0,311.1,184,127.1,3.5,No
ORD-00879,2024-03-25,2024-03,CUS-0605,North East,Marketplace,Electronics,Wireless Headphones,5,88.38,48,0.2,353.52,240,113.52,4.1,No
ORD-00207,2024-03-25,2024-03,CUS-0594,South West,Online,Home,Desk Lamp,3,33.88,17,0.1,91.48,51,40.48,3.3,No
ORD-00186,2024-03-25,2024-03,CUS-0428,North West,Online,Fashion,Backpack,1,47.55,21,0.2,38.04,21,17.04,4.4,No
ORD-01694,2024-03-26,2024-03,CUS-0232,North West,Online,Books,Data Analytics Handbook,3,39.93,14,0.05,113.8,42,71.8,4.8,No
ORD-00674,2024-03-26,2024-03,CUS-0358,South East,Marketplace,Home,Desk Lamp,1,36.03,17,0.05,34.23,17,17.23,3.5,No
ORD-00078,2024-03-26,2024-03,CUS-0481,North East,Online,Fashion,Winter Jacket,2,90.95,46,0.2,145.52,92,53.52,4.9,No
ORD-01717,2024-03-26,2024-03,CUS-0228,Scotland,Marketplace,Beauty,Hair Dryer,5,61.26,29,0,306.3,145,161.3,4.5,No
ORD-00227,2024-03-27,2024-03,CUS-0274,Wales,Store,Sports,Running Shoes,5,78.47,38,0.2,313.88,190,123.88,5,No
ORD-00894,2024-03-27,2024-03,CUS-0136,Scotland,Store,Books,Business Intelligence Guide,1,35.37,12,0.1,31.83,12,19.83,3.5,No
ORD-01283,2024-03-28,2024-03,CUS-0464,Wales,Store,Sports,Yoga Mat,5,31.35,12,0.2,125.4,60,65.4,5,No
ORD-01093,2024-03-28,2024-03,CUS-0052,London,Marketplace,Sports,Running Shoes,2,81.43,38,0.2,130.29,76,54.29,3.8,No
ORD-00361,2024-03-29,2024-03,CUS-0262,London,Online,Electronics,Wireless Headphones,2,85.77,48,0.15,145.81,96,49.81,4,Yes
ORD-00650,2024-03-30,2024-03,CUS-0592,Midlands,Marketplace,Home,Desk Lamp,4,36.07,17,0.15,122.64,68,54.64,5,No
ORD-00245,2024-03-30,2024-03,CUS-0140,Wales,Online,Electronics,Smart Watch,3,166.56,92,0.15,424.73,276,148.73,4.2,No
ORD-00518,2024-03-31,2024-03,CUS-0374,North West,Store,Home,Coffee Maker,2,78.35,41,0.15,133.2,82,51.2,5,No
ORD-00634,2024-03-31,2024-03,CUS-0136,London,Marketplace,Sports,Fitness Tracker,3,55.79,27,0.15,142.26,81,61.26,4.9,No
ORD-00530,2024-04-01,2024-04,CUS-0388,South East,Online,Home,Desk Lamp,4,36.01,17,0,144.04,68,76.04,4.9,No
ORD-01268,2024-04-01,2024-04,CUS-0537,Midlands,Marketplace,Electronics,Wireless Headphones,3,86.23,48,0,258.69,144,114.69,4.6,No
ORD-00678,2024-04-01,2024-04,CUS-0013,South West,Online,Fashion,Winter Jacket,3,97.96,46,0,293.88,138,155.88,5,No
ORD-01293,2024-04-01,2024-04,CUS-0169,South West,Store,Sports,Fitness Tracker,4,54.6,27,0.2,174.72,108,66.72,5,No
ORD-01350,2024-04-01,2024-04,CUS-0003,South West,Store,Home,Coffee Maker,4,77.93,41,0.1,280.55,164,116.55,4.7,No
ORD-00900,2024-04-02,2024-04,CUS-0115,Scotland,Store,Home,Coffee Maker,3,75.29,41,0,225.87,123,102.87,5,Yes
ORD-00452,2024-04-02,2024-04,CUS-0260,Midlands,Marketplace,Sports,Running Shoes,5,81.24,38,0,406.2,190,216.2,4.1,No
ORD-00393,2024-04-03,2024-04,CUS-0226,Scotland,Online,Electronics,Smart Watch,2,154.71,92,0,309.42,184,125.42,4.7,Yes
ORD-00181,2024-04-03,2024-04,CUS-0109,North East,Marketplace,Fashion,Backpack,3,50.6,21,0.05,144.21,63,81.21,4,Yes
ORD-00387,2024-04-03,2024-04,CUS-0507,South West,Online,Electronics,Bluetooth Speaker,4,62.19,34,0.15,211.45,136,75.45,3.5,No
ORD-00699,2024-04-03,2024-04,CUS-0301,Midlands,Online,Beauty,Hair Dryer,1,61.54,29,0.05,58.46,29,29.46,4.6,Yes
ORD-00290,2024-04-04,2024-04,CUS-0221,South East,Marketplace,Home,Air Fryer,2,120.94,69,0,241.88,138,103.88,3.3,No
ORD-01379,2024-04-04,2024-04,CUS-0356,Scotland,Online,Sports,Fitness Tracker,5,55.71,27,0.1,250.7,135,115.7,4.2,No
ORD-00853,2024-04-04,2024-04,CUS-0080,North West,Store,Home,Desk Lamp,5,34.11,17,0.1,153.5,85,68.5,3.8,Yes
ORD-01294,2024-04-05,2024-04,CUS-0422,London,Store,Sports,Running Shoes,5,83,38,0.2,332,190,142,5,No
ORD-00841,2024-04-05,2024-04,CUS-0237,North East,Marketplace,Fashion,Classic Trainers,3,73.48,32,0.05,209.42,96,113.42,5,No
ORD-01786,2024-04-06,2024-04,CUS-0467,Scotland,Marketplace,Home,Air Fryer,4,118.8,69,0,475.2,276,199.2,3.5,No
ORD-00693,2024-04-06,2024-04,CUS-0090,Midlands,Marketplace,Fashion,Backpack,4,49.57,21,0.05,188.37,84,104.37,5,No
ORD-00668,2024-04-07,2024-04,CUS-0472,South East,Marketplace,Home,Coffee Maker,5,75.82,41,0.1,341.19,205,136.19,5,No
ORD-00910,2024-04-07,2024-04,CUS-0503,London,Online,Fashion,Winter Jacket,3,97.3,46,0,291.9,138,153.9,4,No
ORD-00037,2024-04-07,2024-04,CUS-0363,North East,Marketplace,Sports,Fitness Tracker,3,56.02,27,0.15,142.85,81,61.85,4.8,No
ORD-01512,2024-04-08,2024-04,CUS-0078,Midlands,Marketplace,Electronics,Bluetooth Speaker,3,64.01,34,0.2,153.62,102,51.62,5,No
ORD-00768,2024-04-09,2024-04,CUS-0184,Midlands,Online,Sports,Yoga Mat,5,30.95,12,0.05,147.01,60,87.01,3.4,No
ORD-00199,2024-04-09,2024-04,CUS-0334,Wales,Online,Sports,Running Shoes,2,78.67,38,0.2,125.87,76,49.87,4.9,No
ORD-00598,2024-04-09,2024-04,CUS-0619,North West,Marketplace,Electronics,Bluetooth Speaker,4,63.44,34,0.15,215.7,136,79.7,3.3,No
ORD-00984,2024-04-09,2024-04,CUS-0597,North East,Marketplace,Home,Coffee Maker,4,72.3,41,0,289.2,164,125.2,3.4,No
ORD-00111,2024-04-10,2024-04,CUS-0397,London,Marketplace,Fashion,Backpack,2,48.59,21,0.1,87.46,42,45.46,3.9,Yes
ORD-00775,2024-04-11,2024-04,CUS-0200,North West,Store,Sports,Fitness Tracker,2,56.67,27,0,113.34,54,59.34,4.3,No
ORD-01130,2024-04-11,2024-04,CUS-0551,South East,Store,Books,Business Intelligence Guide,5,35.81,12,0.1,161.15,60,101.15,3.6,No
ORD-01236,2024-04-13,2024-04,CUS-0277,Midlands,Marketplace,Fashion,Winter Jacket,3,90.85,46,0.1,245.29,138,107.29,4.8,No
ORD-01587,2024-04-13,2024-04,CUS-0175,Scotland,Marketplace,Beauty,Hair Dryer,1,59.9,29,0.15,50.92,29,21.92,4,No
ORD-00551,2024-04-14,2024-04,CUS-0299,Wales,Store,Beauty,Hair Dryer,1,59.14,29,0,59.14,29,30.14,4.3,No
ORD-01673,2024-04-14,2024-04,CUS-0119,South West,Online,Electronics,Bluetooth Speaker,3,67.35,34,0.1,181.85,102,79.85,3.2,No
ORD-01421,2024-04-14,2024-04,CUS-0221,South East,Marketplace,Sports,Yoga Mat,4,30.07,12,0,120.28,48,72.28,3.6,No
ORD-00902,2024-04-15,2024-04,CUS-0111,North West,Online,Electronics,Bluetooth Speaker,2,63.94,34,0,127.88,68,59.88,5,No
ORD-01289,2024-04-15,2024-04,CUS-0238,Wales,Marketplace,Fashion,Winter Jacket,4,91.04,46,0.15,309.54,184,125.54,3.9,Yes
ORD-00925,2024-04-15,2024-04,CUS-0251,Wales,Store,Beauty,Hair Dryer,2,58.59,29,0.05,111.32,58,53.32,4.7,No
ORD-00461,2024-04-15,2024-04,CUS-0369,North East,Online,Fashion,Backpack,2,48.73,21,0.1,87.71,42,45.71,4,No
ORD-00800,2024-04-15,2024-04,CUS-0405,North East,Store,Fashion,Classic Trainers,2,71.69,32,0.05,136.21,64,72.21,4.3,No
ORD-01799,2024-04-16,2024-04,CUS-0287,Wales,Marketplace,Sports,Yoga Mat,4,29.65,12,0,118.6,48,70.6,4.1,No
ORD-00263,2024-04-17,2024-04,CUS-0472,North West,Online,Sports,Running Shoes,3,78.14,38,0.15,199.26,114,85.26,4.5,No
ORD-01386,2024-04-17,2024-04,CUS-0551,South East,Store,Sports,Fitness Tracker,2,52.53,27,0,105.06,54,51.06,4.3,No
ORD-00243,2024-04-17,2024-04,CUS-0593,Wales,Marketplace,Fashion,Winter Jacket,4,96.62,46,0.05,367.16,184,183.16,3.3,No
ORD-01635,2024-04-18,2024-04,CUS-0219,Scotland,Marketplace,Beauty,Hair Dryer,3,60.37,29,0.1,163,87,76,4.9,No
ORD-01266,2024-04-19,2024-04,CUS-0255,South East,Online,Books,Data Analytics Handbook,4,41.39,14,0,165.56,56,109.56,4.1,No
ORD-01225,2024-04-19,2024-04,CUS-0279,South West,Online,Sports,Fitness Tracker,3,56.34,27,0.05,160.57,81,79.57,4,No
ORD-01315,2024-04-20,2024-04,CUS-0029,London,Marketplace,Electronics,Wireless Headphones,1,94.41,48,0.2,75.53,48,27.53,3.4,No
ORD-00289,2024-04-20,2024-04,CUS-0468,South West,Store,Sports,Yoga Mat,2,29.57,12,0.15,50.27,24,26.27,3.9,No
ORD-00448,2024-04-22,2024-04,CUS-0091,Wales,Store,Electronics,Wireless Headphones,1,86.77,48,0.1,78.09,48,30.09,4.3,No
ORD-00840,2024-04-22,2024-04,CUS-0535,South East,Online,Beauty,Hair Dryer,5,62.76,29,0,313.8,145,168.8,3.6,Yes
ORD-00237,2024-04-22,2024-04,CUS-0314,North East,Store,Sports,Yoga Mat,3,30.36,12,0.15,77.42,36,41.42,5,No
ORD-01656,2024-04-23,2024-04,CUS-0452,North East,Marketplace,Beauty,Skin Care Set,4,44.14,18,0,176.56,72,104.56,4.1,No
ORD-00359,2024-04-24,2024-04,CUS-0337,North West,Marketplace,Home,Air Fryer,2,115.72,69,0,231.44,138,93.44,5,No
ORD-01697,2024-04-25,2024-04,CUS-0196,North West,Online,Sports,Fitness Tracker,2,56.33,27,0.1,101.39,54,47.39,3.5,No
ORD-00941,2024-04-26,2024-04,CUS-0322,South West,Store,Home,Coffee Maker,4,72.76,41,0,291.04,164,127.04,3.9,No
ORD-00112,2024-04-26,2024-04,CUS-0287,Midlands,Marketplace,Fashion,Backpack,5,51.71,21,0,258.55,105,153.55,3.8,Yes
ORD-00396,2024-04-27,2024-04,CUS-0196,Midlands,Online,Sports,Yoga Mat,5,28.51,12,0.1,128.3,60,68.3,4.9,Yes
ORD-00601,2024-04-28,2024-04,CUS-0214,Midlands,Online,Home,Coffee Maker,4,76.96,41,0.1,277.06,164,113.06,4.4,No
ORD-00739,2024-04-28,2024-04,CUS-0056,North West,Marketplace,Electronics,Smart Watch,1,160.36,92,0.1,144.32,92,52.32,3.5,No
ORD-00008,2024-04-29,2024-04,CUS-0570,North East,Online,Fashion,Winter Jacket,4,97.55,46,0,390.2,184,206.2,4.5,No
ORD-01555,2024-04-29,2024-04,CUS-0394,Midlands,Online,Beauty,Hair Dryer,5,61.4,29,0,307,145,162,4.2,No
ORD-00870,2024-04-29,2024-04,CUS-0187,North East,Marketplace,Home,Coffee Maker,5,75.09,41,0.05,356.68,205,151.68,4.2,No
ORD-01088,2024-04-29,2024-04,CUS-0501,Midlands,Marketplace,Beauty,Skin Care Set,5,46.81,18,0,234.05,90,144.05,3.5,No
ORD-00490,2024-04-30,2024-04,CUS-0241,Midlands,Store,Sports,Fitness Tracker,1,55.18,27,0.15,46.9,27,19.9,5,No
ORD-00378,2024-04-30,2024-04,CUS-0379,Scotland,Online,Sports,Running Shoes,1,78.63,38,0.15,66.84,38,28.84,4,No
ORD-00980,2024-04-30,2024-04,CUS-0306,North West,Marketplace,Fashion,Backpack,3,50.51,21,0,151.53,63,88.53,4.9,No
ORD-00248,2024-05-01,2024-05,CUS-0246,North West,Online,Sports,Fitness Tracker,2,55.25,27,0.15,93.93,54,39.93,4.8,No
ORD-00083,2024-05-01,2024-05,CUS-0404,Scotland,Online,Books,Business Intelligence Guide,4,36.72,12,0,146.88,48,98.88,4.6,No
ORD-00567,2024-05-02,2024-05,CUS-0328,Wales,Store,Fashion,Winter Jacket,4,91.8,46,0,367.2,184,183.2,5,No
ORD-01703,2024-05-04,2024-05,CUS-0008,North West,Online,Home,Air Fryer,4,118.45,69,0,473.8,276,197.8,3.7,No
ORD-00016,2024-05-04,2024-05,CUS-0603,Midlands,Marketplace,Books,Data Analytics Handbook,1,41.88,14,0,41.88,14,27.88,5,No
ORD-01114,2024-05-05,2024-05,CUS-0148,Midlands,Online,Books,Business Intelligence Guide,1,34.64,12,0,34.64,12,22.64,3.9,No
ORD-00486,2024-05-05,2024-05,CUS-0352,North West,Store,Sports,Fitness Tracker,4,52.36,27,0,209.44,108,101.44,4.6,No
ORD-01490,2024-05-05,2024-05,CUS-0454,North West,Store,Electronics,Bluetooth Speaker,1,64.77,34,0.1,58.29,34,24.29,3.7,No
ORD-00079,2024-05-06,2024-05,CUS-0249,South East,Marketplace,Home,Coffee Maker,2,71.52,41,0,143.04,82,61.04,5,No
ORD-00857,2024-05-06,2024-05,CUS-0323,Scotland,Marketplace,Electronics,Smart Watch,1,161.01,92,0.1,144.91,92,52.91,4.4,No
ORD-00238,2024-05-09,2024-05,CUS-0471,Midlands,Online,Books,Business Intelligence Guide,3,35.99,12,0,107.97,36,71.97,3.2,Yes
ORD-01514,2024-05-09,2024-05,CUS-0042,Scotland,Online,Beauty,Skin Care Set,5,43.12,18,0,215.6,90,125.6,4.2,No
ORD-00507,2024-05-09,2024-05,CUS-0104,North West,Store,Sports,Running Shoes,3,83.14,38,0,249.42,114,135.42,4.7,No
ORD-00835,2024-05-09,2024-05,CUS-0615,South East,Store,Sports,Fitness Tracker,2,53.32,27,0.2,85.31,54,31.31,3.4,No
ORD-01471,2024-05-09,2024-05,CUS-0354,Midlands,Online,Home,Coffee Maker,4,77.53,41,0,310.12,164,146.12,4.2,No
ORD-00945,2024-05-09,2024-05,CUS-0556,North West,Store,Home,Desk Lamp,5,35.23,17,0,176.15,85,91.15,3.6,No
ORD-00142,2024-05-10,2024-05,CUS-0476,Wales,Online,Electronics,Smart Watch,2,157.75,92,0.05,299.72,184,115.72,5,No
ORD-00097,2024-05-11,2024-05,CUS-0189,North West,Marketplace,Electronics,Wireless Headphones,1,92.29,48,0,92.29,48,44.29,4.6,No
ORD-01677,2024-05-11,2024-05,CUS-0389,Midlands,Store,Sports,Fitness Tracker,1,56.81,27,0.1,51.13,27,24.13,4.6,No
ORD-01603,2024-05-11,2024-05,CUS-0536,Wales,Marketplace,Home,Desk Lamp,5,36.1,17,0.2,144.4,85,59.4,3.4,No
ORD-01651,2024-05-12,2024-05,CUS-0375,South East,Marketplace,Sports,Yoga Mat,4,29.01,12,0.2,92.83,48,44.83,5,No
ORD-00890,2024-05-12,2024-05,CUS-0079,North East,Marketplace,Beauty,Hair Dryer,2,59.9,29,0.15,101.83,58,43.83,5,No
ORD-01612,2024-05-13,2024-05,CUS-0606,London,Online,Beauty,Hair Dryer,5,57.1,29,0.15,242.68,145,97.68,4.8,Yes
ORD-01557,2024-05-13,2024-05,CUS-0546,South East,Store,Home,Air Fryer,2,114.36,69,0.15,194.41,138,56.41,4.6,No
ORD-01660,2024-05-14,2024-05,CUS-0192,Midlands,Marketplace,Fashion,Backpack,1,49.32,21,0,49.32,21,28.32,3.9,No
ORD-01235,2024-05-14,2024-05,CUS-0618,South West,Marketplace,Electronics,Smart Watch,1,156.55,92,0.2,125.24,92,33.24,4.9,No
ORD-01464,2024-05-14,2024-05,CUS-0287,Wales,Online,Electronics,Bluetooth Speaker,1,62.88,34,0.2,50.3,34,16.3,4.1,No
ORD-00156,2024-05-14,2024-05,CUS-0521,London,Online,Fashion,Classic Trainers,5,69.2,32,0,346,160,186,4.2,No
ORD-01208,2024-05-14,2024-05,CUS-0436,South West,Marketplace,Home,Desk Lamp,5,33.68,17,0.05,159.98,85,74.98,3.9,No
ORD-00014,2024-05-15,2024-05,CUS-0174,Scotland,Store,Books,Data Analytics Handbook,1,39.68,14,0.2,31.74,14,17.74,5,No
ORD-01166,2024-05-15,2024-05,CUS-0582,Midlands,Store,Fashion,Classic Trainers,3,69.11,32,0,207.33,96,111.33,4.9,No
ORD-01364,2024-05-15,2024-05,CUS-0362,South West,Store,Fashion,Classic Trainers,3,71.76,32,0,215.28,96,119.28,4.1,No
ORD-01577,2024-05-16,2024-05,CUS-0036,North West,Online,Electronics,Wireless Headphones,4,92.98,48,0,371.92,192,179.92,4.8,No
ORD-00690,2024-05-16,2024-05,CUS-0150,Midlands,Online,Sports,Yoga Mat,3,29.47,12,0.2,70.73,36,34.73,4.3,No
ORD-00450,2024-05-16,2024-05,CUS-0151,Midlands,Marketplace,Beauty,Skin Care Set,1,44.16,18,0.05,41.95,18,23.95,4.1,No
ORD-00667,2024-05-16,2024-05,CUS-0036,South West,Online,Books,Data Analytics Handbook,2,38.85,14,0.1,69.93,28,41.93,4.1,No
ORD-00058,2024-05-16,2024-05,CUS-0461,London,Store,Fashion,Backpack,1,47.99,21,0,47.99,21,26.99,4.1,No
ORD-00479,2024-05-17,2024-05,CUS-0435,South East,Marketplace,Electronics,Smart Watch,4,166.03,92,0,664.12,368,296.12,4.4,No
ORD-00877,2024-05-17,2024-05,CUS-0424,South East,Store,Books,Business Intelligence Guide,2,34.84,12,0.05,66.2,24,42.2,4.4,No
ORD-00855,2024-05-17,2024-05,CUS-0194,Midlands,Marketplace,Beauty,Hair Dryer,3,60.79,29,0.15,155.01,87,68.01,3.9,No
ORD-01361,2024-05-17,2024-05,CUS-0119,North East,Marketplace,Fashion,Backpack,2,51.7,21,0.2,82.72,42,40.72,3.9,No
ORD-01223,2024-05-17,2024-05,CUS-0607,North West,Marketplace,Electronics,Smart Watch,4,157.56,92,0,630.24,368,262.24,4.2,No
ORD-00889,2024-05-18,2024-05,CUS-0600,North East,Store,Beauty,Hair Dryer,5,57.62,29,0.2,230.48,145,85.48,3.8,Yes
ORD-00778,2024-05-18,2024-05,CUS-0141,Scotland,Online,Fashion,Backpack,1,52.26,21,0.05,49.65,21,28.65,4.9,No
ORD-01609,2024-05-18,2024-05,CUS-0434,Scotland,Marketplace,Electronics,Smart Watch,1,156.91,92,0.2,125.53,92,33.53,4.1,No
ORD-01472,2024-05-18,2024-05,CUS-0427,South West,Marketplace,Books,Data Analytics Handbook,2,39.27,14,0.05,74.61,28,46.61,4.8,No
ORD-00784,2024-05-18,2024-05,CUS-0206,Scotland,Store,Electronics,Wireless Headphones,5,91.91,48,0.15,390.62,240,150.62,5,No
ORD-00700,2024-05-18,2024-05,CUS-0163,London,Store,Fashion,Classic Trainers,1,67.61,32,0.2,54.09,32,22.09,4.9,No
ORD-01756,2024-05-18,2024-05,CUS-0218,Midlands,Store,Sports,Running Shoes,5,76.77,38,0.1,345.47,190,155.47,4.6,No
ORD-01778,2024-05-20,2024-05,CUS-0078,South West,Marketplace,Electronics,Bluetooth Speaker,2,65.35,34,0,130.7,68,62.7,4.8,No
ORD-00588,2024-05-21,2024-05,CUS-0380,Scotland,Marketplace,Electronics,Wireless Headphones,5,90.37,48,0.2,361.48,240,121.48,4.1,No
ORD-00669,2024-05-21,2024-05,CUS-0197,Wales,Marketplace,Beauty,Hair Dryer,1,57.48,29,0.05,54.61,29,25.61,5,No
ORD-00221,2024-05-21,2024-05,CUS-0303,Wales,Online,Fashion,Backpack,5,48.92,21,0.1,220.14,105,115.14,4.5,No
ORD-00991,2024-05-22,2024-05,CUS-0193,North West,Online,Fashion,Backpack,5,49,21,0,245,105,140,5,No
ORD-00848,2024-05-23,2024-05,CUS-0358,Wales,Marketplace,Sports,Yoga Mat,1,31.3,12,0,31.3,12,19.3,3.7,No
ORD-00542,2024-05-23,2024-05,CUS-0088,Scotland,Online,Electronics,Wireless Headphones,5,89.51,48,0,447.55,240,207.55,4.6,No
ORD-01582,2024-05-23,2024-05,CUS-0458,London,Online,Sports,Yoga Mat,3,29.81,12,0,89.43,36,53.43,3.9,No
ORD-01389,2024-05-24,2024-05,CUS-0167,Scotland,Marketplace,Books,Data Analytics Handbook,1,40.63,14,0,40.63,14,26.63,4,No
ORD-01259,2024-05-24,2024-05,CUS-0205,North East,Online,Home,Desk Lamp,3,34.73,17,0.2,83.35,51,32.35,3.3,No
ORD-00556,2024-05-24,2024-05,CUS-0029,South East,Marketplace,Fashion,Backpack,3,50.15,21,0.2,120.36,63,57.36,3.4,No
ORD-00403,2024-05-25,2024-05,CUS-0197,North East,Online,Electronics,Wireless Headphones,3,87.77,48,0.2,210.65,144,66.65,4.7,No
ORD-01085,2024-05-25,2024-05,CUS-0320,South West,Online,Electronics,Wireless Headphones,2,92.29,48,0,184.58,96,88.58,3.9,No
ORD-01202,2024-05-25,2024-05,CUS-0267,London,Marketplace,Beauty,Hair Dryer,3,58.25,29,0.05,166.01,87,79.01,4.8,No
ORD-01620,2024-05-25,2024-05,CUS-0149,North West,Store,Books,Business Intelligence Guide,5,36.24,12,0,181.2,60,121.2,4.4,No
ORD-00831,2024-05-26,2024-05,CUS-0291,North East,Store,Fashion,Backpack,1,48.73,21,0.2,38.98,21,17.98,4.5,No
ORD-00856,2024-05-26,2024-05,CUS-0116,South West,Online,Sports,Fitness Tracker,3,54.85,27,0,164.55,81,83.55,5,No
ORD-01686,2024-05-26,2024-05,CUS-0169,South West,Marketplace,Sports,Fitness Tracker,1,55.35,27,0.2,44.28,27,17.28,5,No
ORD-00057,2024-05-26,2024-05,CUS-0573,South West,Store,Electronics,Wireless Headphones,5,87.77,48,0.15,373.02,240,133.02,4.7,No
ORD-00963,2024-05-27,2024-05,CUS-0222,South East,Marketplace,Electronics,Bluetooth Speaker,1,62.37,34,0.2,49.9,34,15.9,4.1,Yes
ORD-00516,2024-05-27,2024-05,CUS-0507,North West,Marketplace,Home,Coffee Maker,2,76.88,41,0.15,130.7,82,48.7,5,No
ORD-00065,2024-05-27,2024-05,CUS-0321,North West,Store,Beauty,Skin Care Set,5,45.49,18,0,227.45,90,137.45,4.6,No
ORD-00643,2024-05-28,2024-05,CUS-0503,South East,Online,Home,Desk Lamp,3,34.62,17,0,103.86,51,52.86,4.1,No
ORD-00442,2024-05-29,2024-05,CUS-0056,South West,Store,Electronics,Wireless Headphones,4,91.23,48,0,364.92,192,172.92,3.5,No
ORD-01285,2024-05-29,2024-05,CUS-0385,North East,Online,Sports,Running Shoes,4,76.27,38,0,305.08,152,153.08,4.6,No
ORD-00222,2024-05-29,2024-05,CUS-0499,Midlands,Store,Books,Data Analytics Handbook,4,39.43,14,0.1,141.95,56,85.95,4.2,No
ORD-01605,2024-05-30,2024-05,CUS-0259,Midlands,Marketplace,Books,Data Analytics Handbook,5,40.08,14,0.15,170.34,70,100.34,4.6,No
ORD-01240,2024-05-30,2024-05,CUS-0507,South East,Store,Books,Business Intelligence Guide,2,33.48,12,0,66.96,24,42.96,4.2,Yes
ORD-01118,2024-05-31,2024-05,CUS-0375,North East,Online,Beauty,Hair Dryer,2,60.72,29,0,121.44,58,63.44,4.4,No
ORD-00577,2024-05-31,2024-05,CUS-0252,Wales,Marketplace,Electronics,Bluetooth Speaker,3,64.08,34,0.1,173.02,102,71.02,4.7,No
ORD-01483,2024-05-31,2024-05,CUS-0510,Scotland,Marketplace,Home,Desk Lamp,4,35.17,17,0,140.68,68,72.68,4.6,No
ORD-00228,2024-05-31,2024-05,CUS-0515,North West,Store,Sports,Yoga Mat,5,30.01,12,0,150.05,60,90.05,3.2,No
ORD-00137,2024-06-02,2024-06,CUS-0453,London,Store,Sports,Running Shoes,4,80.6,38,0,322.4,152,170.4,4.8,No
